image_name,crack_1,crack_2,crack_3,Latitude,Longitude,Date,Crack or not
04542.JPG,none,none,croc,-37.8738990064444,144.9799130099440,2017/2/18,
04543.JPG,none,none,none,-37.8730115849444,144.9800811305550,2017/2/18,
04544.JPG,none,none,none,-37.8635897208333,144.9818436413050,2017/2/18,
04545.JPG,none,none,none,-37.8723006089722,144.9802165441380,2017/2/18,
04546.JPG,none,croc,none,-37.8644719795833,144.9816491322770,2017/2/18,
04547.JPG,none,none,none,-37.8714130304444,144.9803962305550,2017/2/18,
04548.JPG,none,none,none,-37.8576244562777,144.9827811340550,2017/2/18,
04549.JPG,none,none,long,-37.8815354807500,144.9782898352500,2017/2/18,
04550.JPG,none,none,none,-37.8597780464444,144.9825313735270,2017/2/18,
04551.JPG,none,none,none,-37.8588940062500,144.9826926767770,2017/2/18,
04552.JPG,none,none,none,-37.8603983048611,144.9824236701940,2017/2/18,
04553.JPG,none,none,none,-37.8612835563055,144.9822573282500,2017/2/18,
04554.JPG,none,none,none,-37.8655487818333,144.9814768980830,2017/2/18,
04555.JPG,none,croc,croc,-37.8664392813055,144.9812979408050,2017/2/18,
04556.JPG,lat,none,none,-37.8798407404166,144.9787401206380,2017/2/18,
04557.JPG,none,none,none,-37.8807358273055,144.9785640822770,2017/2/18,
04558.JPG,croc,croc,croc,-37.8729225877500,144.9800975383050,2017/2/18,
04559.JPG,none,lat,none,-37.8738105132500,144.9799308614720,2017/2/18,
04560.JPG,none,none,none,-37.8589828904166,144.9826796649160,2017/2/18,
04561.JPG,none,none,none,-37.8598665963611,144.9825154984440,2017/2/18,
04562.JPG,none,long,none,-37.8577205216666,144.9827939733050,2017/2/18,
04563.JPG,none,none,none,-37.8713240885277,144.9804140282770,2017/2/18,
04564.JPG,none,none,none,-37.8643836562222,144.9816667096940,2017/2/18,
04565.JPG,long,none,none,-37.8722117837222,144.9802337063050,2017/2/18,
04566.JPG,none,none,none,-37.8635005158333,144.9818589691660,2017/2/18,
04567.JPG,long,none,none,-37.8814475595555,144.9783234436660,2017/2/18,
04568.JPG,lat,lat,lat,-37.8690225032500,144.9808547957500,2017/2/18,
04569.JPG,lat,croc,none,-37.8699092021388,144.9806839245000,2017/2/18,
04570.JPG,none,none,none,-37.8745192389166,144.9797883245270,2017/2/18,
04571.JPG,lat,lat,none,-37.8754130371111,144.9796127886380,2017/2/18,
04572.JPG,none,none,none,-37.8782436978333,144.9790539094160,2017/2/18,
04573.JPG,croc,none,croc,-37.8791301447777,144.9788764291660,2017/2/18,
04574.JPG,long,lat,none,-37.8761254712222,144.9794720693880,2017/2/18,
04575.JPG,none,long,none,-37.8770077791388,144.9792991162770,2017/2/18,
04576.JPG,none,none,none,-37.8590714176388,144.9826664918050,2017/2/18,
04577.JPG,none,none,none,-37.8581834869166,144.9828225703610,2017/2/18,
04578.JPG,none,none,none,-37.8715909541944,144.9803606197220,2017/2/18,
04579.JPG,none,none,none,-37.8642953346666,144.9816839933050,2017/2/18,
04580.JPG,long,croc,croc,-37.8707060828611,144.9804986805550,2017/2/18,
04581.JPG,none,none,none,-37.8651917724722,144.9815453579160,2017/2/18,
04582.JPG,none,none,none,-37.8623463484166,144.9820575665270,2017/2/18,
04583.JPG,none,none,none,-37.8632338111944,144.9819041856380,2017/2/18,
04584.JPG,lat,none,none,-37.8675889289722,144.9810820417500,2017/2/18,
04585.JPG,croc,croc,croc,-37.8684959678055,144.9809409628610,2017/2/18,
04586.JPG,none,none,none,-37.8774492706666,144.9792085252220,2017/2/18,
04587.JPG,none,none,none,-37.8765650534166,144.9793840637220,2017/2/18,
04588.JPG,none,none,none,-37.8573518784166,144.9827127576660,2017/2/18,
04589.JPG,none,none,none,-37.8647446024444,144.9816200058050,2017/2/18,
04590.JPG,croc,none,none,-37.8638554517777,144.9817881371380,2017/2/18,
04591.JPG,none,none,none,-37.8627891781666,144.9819746991110,2017/2/18,
04592.JPG,none,none,none,-37.8619035285000,144.9821419371660,2017/2/18,
04593.JPG,none,none,none,-37.8794852721388,144.9788090992220,2017/2/18,
04594.JPG,none,none,none,-37.8803757256944,144.9786343597220,2017/2/18,
04595.JPG,lat,long,lat,-37.8682317789166,144.9809835738880,2017/2/18,
04596.JPG,long,long,none,-37.8673227830555,144.9811263151660,2017/2/18,
04597.JPG,croc,croc,croc,-37.8703488253055,144.9805761646660,2017/2/18,
04598.JPG,croc,long,long,-37.8694644865555,144.9807651334160,2017/2/18,
04599.JPG,none,none,none,-37.8788643356666,144.9789231425830,2017/2/18,
04600.JPG,none,none,none,-37.8779787139444,144.9791033218330,2017/2/18,
04601.JPG,none,none,none,-37.8758576754722,144.9795253622770,2017/2/18,
04602.JPG,none,none,none,-37.8600438012777,144.9824841912770,2017/2/18,
04603.JPG,lat,lat,lat,-37.8749640981944,144.9796996516940,2017/2/18,
04604.JPG,none,none,none,-37.8609287670000,144.9823194043610,2017/2/18,
04605.JPG,none,none,none,-37.8735441258611,144.9799805720550,2017/2/18,
04606.JPG,none,none,none,-37.8726558800833,144.9801486513330,2017/2/18,
04607.JPG,none,none,none,-37.8811840860000,144.9784342707500,2017/2/18,
04608.JPG,none,none,none,-37.8802862046666,144.9786519320830,2017/2/18,
04609.JPG,none,none,none,-37.8594255648333,144.9826026992220,2017/2/18,
04610.JPG,none,none,none,-37.8585398987777,144.9827579492220,2017/2/18,
04611.JPG,none,none,none,-37.8579998457222,144.9828328224160,2017/2/18,
04612.JPG,croc,croc,croc,-37.8719461797500,144.9802860475830,2017/2/18,
04613.JPG,none,none,none,-37.8710639186666,144.9804528880270,2017/2/18,
04614.JPG,croc,none,croc,-37.8741638843888,144.9798551977500,2017/2/18,
04615.JPG,none,none,none,-37.8615490155555,144.9822048951660,2017/2/18,
04616.JPG,lat,lat,lat,-37.8750535357777,144.9796817385000,2017/2/18,
04617.JPG,none,none,none,-37.8606647530555,144.9823749139160,2017/2/18,
04618.JPG,none,none,none,-37.8667021638055,144.9812291944160,2017/2/18,
04619.JPG,none,none,none,-37.8658164653055,144.9814247603880,2017/2/18,
04620.JPG,none,lat,none,-37.8725670791111,144.9801658513330,2017/2/18,
04621.JPG,none,lat,none,-37.8734553117222,144.9799968581660,2017/2/18,
04622.JPG,none,none,none,-37.8801967816944,144.9786690581660,2017/2/18,
04623.JPG,none,none,none,-37.8810957636388,144.9784680844160,2017/2/18,
04624.JPG,none,none,croc,-37.8817562268888,144.9784181592220,2017/2/18,
04625.JPG,none,none,none,-37.8709736615555,144.9804599680000,2017/2/18,
04626.JPG,none,croc,none,-37.8718573732222,144.9803045431940,2017/2/18,
04627.JPG,none,none,none,-37.8580899960555,144.9828300772500,2017/2/18,
04628.JPG,none,none,none,-37.8586286865000,144.9827409437220,2017/2/18,
04629.JPG,none,none,none,-37.8595137138888,144.9825851051380,2017/2/18,
04630.JPG,none,none,none,-37.8607529717500,144.9823573990830,2017/2/18,
04631.JPG,none,none,none,-37.8751432899166,144.9796639277770,2017/2/18,
04632.JPG,none,croc,lat,-37.8616376564722,144.9821886285550,2017/2/18,
04633.JPG,croc,croc,long,-37.8742526906666,144.9798369048880,2017/2/18,
04634.JPG,none,none,none,-37.8659057951111,144.9814059819720,2017/2/18,
04635.JPG,none,none,none,-37.8667910298333,144.9812127601110,2017/2/18,
04636.JPG,none,none,none,-37.8639427786388,144.9817619659720,2017/2/18,
04637.JPG,none,none,none,-37.8648347323333,144.9816134121110,2017/2/18,
04638.JPG,none,none,none,-37.8764761313055,144.9794008315000,2017/2/18,
04639.JPG,none,none,lat,-37.8773610402222,144.9792273050550,2017/2/18,
04640.JPG,rail,croc,long,-37.8672341045833,144.9811424474160,2017/2/18,
04641.JPG,none,none,none,-37.8681432257777,144.9809985652770,2017/2/18,
04642.JPG,none,lat,none,-37.8619922575000,144.9821258192500,2017/2/18,
04643.JPG,lat,none,none,-37.8628778820000,144.9819589212770,2017/2/18,
04644.JPG,none,none,none,-37.8804652753333,144.9786162973050,2017/2/18,
04645.JPG,none,none,none,-37.8795742400000,144.9787922903610,2017/2/18,
04646.JPG,croc,croc,croc,-37.8693758794722,144.9807832895550,2017/2/18,
04647.JPG,croc,croc,croc,-37.8702630610277,144.9806103813330,2017/2/18,
04648.JPG,none,none,none,-37.8778904525000,144.9791189572770,2017/2/18,
04649.JPG,none,none,long,-37.8787754233611,144.9789405790830,2017/2/18,
04650.JPG,none,none,none,-37.8608409182500,144.9823388023330,2017/2/18,
04651.JPG,none,lat,lat,-37.8748747526388,144.9797175655830,2017/2/18,
04652.JPG,none,none,none,-37.8599550864722,144.9824995760270,2017/2/18,
04653.JPG,lat,lat,lat,-37.8757691740555,144.9795426022770,2017/2/18,
04654.JPG,lat,lat,lat,-37.8579090430000,144.9828272633330,2017/2/18,
04655.JPG,croc,croc,none,-37.8716798284722,144.9803422204440,2017/2/18,
04656.JPG,long,long,long,-37.8707936280833,144.9804773397220,2017/2/18,
04657.JPG,none,croc,none,-37.8760368015833,144.9794899279440,2017/2/18,
04658.JPG,none,none,none,-37.8769194364722,144.9793167236940,2017/2/18,
04659.JPG,none,none,none,-37.8593372365277,144.9826195968050,2017/2/18,
04660.JPG,lat,none,none,-37.8584510735555,144.9827746056660,2017/2/18,
04661.JPG,none,none,none,-37.8809169160277,144.9785241862500,2017/2/18,
04662.JPG,none,none,none,-37.8800183618055,144.9787036646110,2017/2/18,
04663.JPG,none,lat,lat,-37.8736329788611,144.9799645191660,2017/2/18,
04664.JPG,lat,lat,lat,-37.8727446759722,144.9801311626660,2017/2/18,
04665.JPG,lat,none,none,-37.8669699963055,144.9811930892500,2017/2/18,
04666.JPG,lat,lat,lat,-37.8689364475555,144.9808670010000,2017/2/18,
04667.JPG,none,none,none,-37.8660839021944,144.9813715469720,2017/2/18,
04668.JPG,none,long,croc,-37.8698202328055,144.9806997028610,2017/2/18,
04669.JPG,none,none,none,-37.8614603910277,144.9822224617220,2017/2/18,
04670.JPG,none,none,none,-37.8605762391388,144.9823913121940,2017/2/18,
04671.JPG,croc,croc,croc,-37.8683206576111,144.9809675060270,2017/2/18,
04672.JPG,none,none,none,-37.8674117878611,144.9811112757500,2017/2/18,
04673.JPG,none,none,none,-37.8630558747777,144.9819312485830,2017/2/18,
04674.JPG,none,none,none,-37.8621692688333,144.9820921521660,2017/2/18,
04675.JPG,none,none,lat,-37.8646521892222,144.9816229208050,2017/2/18,
04676.JPG,none,none,none,-37.8637678110000,144.9818107778050,2017/2/18,
04677.JPG,none,none,none,-37.8813597111111,144.9783593526940,2017/2/18,
04678.JPG,none,none,none,-37.8775375412500,144.9791900274160,2017/2/18,
04679.JPG,none,none,none,-37.8766538583888,144.9793677144160,2017/2/18,
04680.JPG,none,none,none,-37.8755909951388,144.9795785776110,2017/2/18,
04681.JPG,none,lat,none,-37.8746967587500,144.9797531484160,2017/2/18,
04682.JPG,none,none,croc,-37.8789525389166,144.9789074650550,2017/2/18,
04683.JPG,croc,none,lat,-37.8780672492222,144.9790867029160,2017/2/18,
04684.JPG,none,none,none,-37.8652809495000,144.9815276365000,2017/2/18,
04685.JPG,croc,croc,croc,-37.8704373333888,144.9805537774160,2017/2/18,
04686.JPG,croc,none,none,-37.8661734531666,144.9813548999720,2017/2/18,
04687.JPG,long,long,lat,-37.8695533539166,144.9807475821660,2017/2/18,
04688.JPG,none,none,none,-37.8620808988333,144.9821093299440,2017/2/18,
04689.JPG,none,none,lat,-37.8629668482222,144.9819445172500,2017/2/18,
04690.JPG,lat,lat,lat,-37.8675000575277,144.9810962491110,2017/2/18,
04691.JPG,croc,croc,croc,-37.8684083513333,144.9809532268880,2017/2/18,
04692.JPG,none,none,none,-37.8767425232222,144.9793510526380,2017/2/18,
04693.JPG,none,none,none,-37.8776256364444,144.9791718543610,2017/2/18,
04694.JPG,none,none,none,-37.8636790789166,144.9818285013880,2017/2/18,
04695.JPG,none,none,none,-37.8645611460555,144.9816334410000,2017/2/18,
04696.JPG,none,none,none,-37.8812718178333,144.9783970375550,2017/2/18,
04697.JPG,none,none,none,-37.8747856478055,144.9797354217500,2017/2/18,
04698.JPG,lat,lat,lat,-37.8756801111944,144.9795606552500,2017/2/18,
04699.JPG,none,none,none,-37.8781555342500,144.9790702386660,2017/2/18,
04700.JPG,none,none,none,-37.8790413976944,144.9788924464160,2017/2/18,
04701.JPG,long,long,croc,-37.8696423676944,144.9807310770830,2017/2/18,
04702.JPG,none,none,none,-37.8662627333333,144.9813363066110,2017/2/18,
04703.JPG,none,none,none,-37.8705275594166,144.9805380125270,2017/2/18,
04704.JPG,none,none,none,-37.8653700582777,144.9815098020830,2017/2/18,
04705.JPG,none,lat,lat,-37.8768310555833,144.9793342753880,2017/2/18,
04706.JPG,lat,lat,lat,-37.8759472870277,144.9795077200550,2017/2/18,
04707.JPG,none,none,none,-37.8583623232777,144.9827913983610,2017/2/18,
04708.JPG,none,none,none,-37.8592486328611,144.9826358366380,2017/2/18,
04709.JPG,none,none,none,-37.8708838527777,144.9804661068330,2017/2/18,
04710.JPG,none,none,none,-37.8717686575555,144.9803233266940,2017/2/18,
04711.JPG,lat,lat,lat,-37.8578168061388,144.9828108017220,2017/2/18,
04712.JPG,none,none,none,-37.8801074907222,144.9786861605000,2017/2/18,
04713.JPG,none,none,lat,-37.8810065825277,144.9784980368610,2017/2/18,
04714.JPG,lat,croc,croc,-37.8728335666666,144.9801141415000,2017/2/18,
04715.JPG,long,none,lat,-37.8737218568055,144.9799478518610,2017/2/18,
04716.JPG,croc,croc,none,-37.8697314362500,144.9807154982770,2017/2/18,
04717.JPG,none,none,none,-37.8659947436111,144.9813880366380,2017/2/18,
04718.JPG,lat,lat,lat,-37.8688483594444,144.9808826275000,2017/2/18,
04719.JPG,none,none,none,-37.8668809313333,144.9812029346110,2017/2/18,
04720.JPG,none,none,none,-37.8604872169444,144.9824073808050,2017/2/18,
04721.JPG,none,none,none,-37.8613718877777,144.9822405593050,2017/2/18,
04722.JPG,none,none,none,-37.8819641873055,144.9804037277770,2017/2/18,
04723.JPG,long,none,long,-37.8820783962222,144.9815227625000,2017/2/18,
04724.JPG,long,croc,lat,-37.8834189106388,144.9936342764160,2017/2/18,
04725.JPG,long,long,none,-37.8835561794722,144.9947560725550,2017/2/18,
04726.JPG,none,none,none,-37.8823857124722,144.9843129962220,2017/2/18,
04727.JPG,none,none,none,-37.8825031399722,144.9854351697220,2017/2/18,
04728.JPG,none,none,none,-37.8825997295000,144.9863349433050,2017/2/18,
04729.JPG,none,none,none,-37.8827202964722,144.9874592299990,2017/2/18,
04730.JPG,none,none,none,-37.8836972095000,144.9962186269160,2017/2/18,
04731.JPG,none,none,lat,-37.8829166935277,144.9892571229720,2017/2/18,
04732.JPG,none,none,none,-37.8830382082777,144.9903813035000,2017/2/18,
04733.JPG,none,none,none,-37.8821594397500,144.9823087172770,2017/2/18,
04734.JPG,none,none,none,-37.8822838053055,144.9834154449160,2017/2/18,
04735.JPG,long,none,none,-37.8819970728333,144.9807385261940,2017/2/18,
04736.JPG,long,long,none,-37.8818769190833,144.9796159561110,2017/2/18,
04737.JPG,none,none,none,-37.8817931221666,144.9789316034160,2017/2/18,
04738.JPG,none,none,none,-37.8819080337500,144.9779059402770,2017/2/18,
04739.JPG,none,long,none,-37.8828029104722,144.9882467920270,2017/2/18,
04740.JPG,none,croc,croc,-37.8836094110277,144.9952050337490,2017/2/18,
04741.JPG,long,none,none,-37.8826841620555,144.9871218857770,2017/2/18,
04742.JPG,none,long,none,-37.8837139460277,144.9963297909160,2017/2/18,
04743.JPG,long,none,none,-37.8831103055277,144.9910561917220,2017/2/18,
04744.JPG,long,long,lat,-37.8832330033055,144.9921811520270,2017/2/18,
04745.JPG,long,long,none,-37.8830260568888,144.9902689607770,2017/2/18,
04746.JPG,long,lat,none,-37.8829036091666,144.9891447917770,2017/2/18,
04747.JPG,lat,lat,none,-37.8818645177500,144.9795023821380,2017/2/18,
04748.JPG,none,long,long,-37.8819857234722,144.9806270971380,2017/2/18,
04749.JPG,none,none,none,-37.8822707626388,144.9833033761110,2017/2/18,
04750.JPG,none,none,none,-37.8821495778888,144.9821960749720,2017/2/18,
04751.JPG,croc,croc,croc,-37.8837266000000,144.9964418495550,2017/2/18,
04752.JPG,none,none,none,-37.8826962947222,144.9872342641940,2017/2/18,
04753.JPG,long,long,long,-37.8836222092500,144.9953175242220,2017/2/18,
04754.JPG,none,long,none,-37.8828149107500,144.9883591473880,2017/2/18,
04755.JPG,none,none,none,-37.8820000716111,144.9779218404720,2017/2/18,
04756.JPG,long,lat,lat,-37.8817735248611,144.9788174369440,2017/2/18,
04757.JPG,long,long,long,-37.8832215352777,144.9920689250550,2017/2/18,
04758.JPG,long,long,none,-37.8830985285277,144.9909436516380,2017/2/18,
04759.JPG,none,none,long,-37.8820906713055,144.9816348501110,2017/2/18,
04760.JPG,none,none,none,-37.8819746728055,144.9805155776110,2017/2/18,
04761.JPG,croc,croc,croc,-37.8835698195277,144.9948682621940,2017/2/18,
04762.JPG,long,long,long,-37.8834334397222,144.9937462168050,2017/2/18,
04763.JPG,long,lat,lat,-37.8824917433333,144.9853227786660,2017/2/18,
04764.JPG,none,none,none,-37.8823730457777,144.9842016052490,2017/2/18,
04765.JPG,long,none,long,-37.8836820677500,144.9961071236110,2017/2/18,
04766.JPG,lat,none,none,-37.8827082143611,144.9873467735550,2017/2/18,
04767.JPG,croc,none,none,-37.8837592246388,144.9972324977770,2017/2/18,
04768.JPG,none,lat,lat,-37.8825872993611,144.9862225686380,2017/2/18,
04769.JPG,long,none,none,-37.8820083187777,144.9808500367220,2017/2/18,
04770.JPG,long,long,none,-37.8818901337777,144.9797288489720,2017/2/18,
04771.JPG,lat,none,long,-37.8821673386944,144.9824222644440,2017/2/18,
04772.JPG,none,none,none,-37.8822955438055,144.9835276579720,2017/2/18,
04773.JPG,none,none,none,-37.8828764308611,144.9889204364440,2017/2/18,
04774.JPG,none,none,none,-37.8830025168611,144.9900441323330,2017/2/18,
04775.JPG,none,none,none,-37.8825751015277,144.9861101881660,2017/2/18,
04776.JPG,none,none,none,-37.8824535306944,144.9849871026940,2017/2/18,
04777.JPG,none,none,lat,-37.8830749570000,144.9907185961940,2017/2/18,
04778.JPG,long,long,long,-37.8831969509444,144.9918445223880,2017/2/18,
04779.JPG,none,long,none,-37.8818098468611,144.9790461993610,2017/2/18,
04780.JPG,long,none,none,-37.8818180348333,144.9779400516660,2017/2/18,
04781.JPG,croc,croc,lat,-37.8836453094166,144.9955422712220,2017/2/18,
04782.JPG,none,long,long,-37.8837455533611,144.9966650763330,2017/2/18,
04783.JPG,long,long,long,-37.8834045920277,144.9935223351660,2017/2/18,
04784.JPG,long,lat,lat,-37.8835424369722,144.9946438214720,2017/2/18,
04785.JPG,none,none,none,-37.8826123725555,144.9864471048330,2017/2/18,
04786.JPG,none,none,none,-37.8827322368055,144.9875717512770,2017/2/18,
04787.JPG,none,none,none,-37.8823454892777,144.9839778093610,2017/2/18,
04788.JPG,none,none,none,-37.8824664782777,144.9850989669440,2017/2/18,
04789.JPG,long,none,none,-37.8833171295000,144.9928513682220,2017/2/18,
04790.JPG,none,none,none,-37.8831843418611,144.9917320998880,2017/2/18,
04791.JPG,croc,long,long,-37.8835286717500,144.9945315492770,2017/2/18,
04792.JPG,lat,lat,long,-37.8833901420833,144.9934104616110,2017/2/18,
04793.JPG,long,none,none,-37.8827439454444,144.9876843248330,2017/2/18,
04794.JPG,long,none,none,-37.8826251979444,144.9865591444440,2017/2/18,
04795.JPG,none,none,none,-37.8831715860555,144.9916193111380,2017/2/18,
04796.JPG,long,lat,lat,-37.8833037955000,144.9927393725270,2017/2/18,
04797.JPG,long,none,long,-37.8824796154444,144.9852107473610,2017/2/18,
04798.JPG,none,none,none,-37.8823594416111,144.9840899358330,2017/2/18,
04799.JPG,none,none,none,-37.8823069081111,144.9836401508050,2017/2/18,
04800.JPG,lat,lat,lat,-37.8821562895277,144.9825335099720,2017/2/18,
04801.JPG,none,lat,lat,-37.8819031999722,144.9798416207770,2017/2/18,
04802.JPG,long,none,long,-37.8820193673333,144.9809618035830,2017/2/18,
04803.JPG,lat,long,none,-37.8830141642777,144.9901565824720,2017/2/18,
04804.JPG,long,lat,lat,-37.8828898344444,144.9890326612490,2017/2/18,
04805.JPG,long,none,none,-37.8832095398333,144.9919567626380,2017/2/18,
04806.JPG,none,none,none,-37.8830868755555,144.9908310619990,2017/2/18,
04807.JPG,none,none,none,-37.8824414766388,144.9848748060550,2017/2/18,
04808.JPG,none,none,none,-37.8825632482777,144.9859978507770,2017/2/18,
04809.JPG,croc,long,long,-37.8837393105277,144.9965532695000,2017/2/18,
04810.JPG,long,long,long,-37.8836347149722,144.9954299773050,2017/2/18,
04811.JPG,none,none,none,-37.8817469325833,144.9780161167770,2017/2/18,
04812.JPG,none,none,none,-37.8818252188888,144.9791607587220,2017/2/18,
04813.JPG,long,none,none,-37.8831223445000,144.9911687174160,2017/2/18,
04814.JPG,none,lat,none,-37.8832452390277,144.9922933422490,2017/2/18,
04815.JPG,lat,long,long,-37.8836666308055,144.9959956656380,2017/2/18,
04816.JPG,rail,rail,rail,-37.8837547089722,144.9971188122770,2017/2/18,
04817.JPG,long,none,none,-37.8817295635833,144.9785882923050,2017/2/18,
04818.JPG,none,none,none,-37.8821263455277,144.9819711170000,2017/2/18,
04819.JPG,long,long,none,-37.8822441806666,144.9830794954160,2017/2/18,
04820.JPG,none,long,lat,-37.8820539461388,144.9812982397500,2017/2/18,
04821.JPG,none,long,none,-37.8819407046111,144.9801793363880,2017/2/18,
04822.JPG,none,none,none,-37.8828271275833,144.9884714836110,2017/2/18,
04823.JPG,lat,lat,lat,-37.8835832171388,144.9949804553330,2017/2/18,
04824.JPG,none,none,none,-37.8829537963888,144.9895946579440,2017/2/18,
04825.JPG,long,croc,croc,-37.8834477855833,144.9938580943610,2017/2/18,
04826.JPG,none,none,none,-37.8826610525555,144.9868965105270,2017/2/18,
04827.JPG,none,none,croc,-37.8827789151944,144.9880219602500,2017/2/18,
04828.JPG,none,none,none,-37.8823975146388,144.9844249679440,2017/2/18,
04829.JPG,none,none,none,-37.8825147478611,144.9855477593610,2017/2/18,
04830.JPG,none,none,none,-37.8830627430833,144.9906061209990,2017/2/18,
04831.JPG,lat,long,lat,-37.8833442861388,144.9930756828610,2017/2/18,
04832.JPG,long,none,none,-37.8829415164166,144.9894821220830,2017/2/18,
04833.JPG,long,long,long,-37.8834881234166,144.9941947172220,2017/2/18,
04834.JPG,none,none,none,-37.8827907554444,144.9881343479160,2017/2/18,
04835.JPG,none,none,none,-37.8826724734166,144.9870092689720,2017/2/18,
04836.JPG,none,none,none,-37.8825267478611,144.9856603450550,2017/2/18,
04837.JPG,none,none,none,-37.8824085488888,144.9845372316110,2017/2/18,
04838.JPG,long,croc,croc,-37.8834750854166,144.9940823645270,2017/2/18,
04839.JPG,none,none,none,-37.8829292975833,144.9893695864440,2017/2/18,
04840.JPG,long,none,long,-37.8833304080000,144.9929635614990,2017/2/18,
04841.JPG,none,none,none,-37.8830504217222,144.9904936825000,2017/2/18,
04842.JPG,none,lat,lat,-37.8832591985555,144.9924051232500,2017/2/18,
04843.JPG,none,none,none,-37.8831345153333,144.9912812772490,2017/2/18,
04844.JPG,long,long,none,-37.8817512221111,144.9787033524160,2017/2/18,
04845.JPG,rail,rail,rail,-37.8837519653611,144.9970053421110,2017/2/18,
04846.JPG,long,none,none,-37.8836539832222,144.9958836446110,2017/2/18,
04847.JPG,long,none,long,-37.8819527801111,144.9802915694720,2017/2/18,
04848.JPG,long,none,none,-37.8820660059166,144.9814106508330,2017/2/18,
04849.JPG,none,none,croc,-37.8822575511111,144.9831914916660,2017/2/18,
04850.JPG,none,none,none,-37.8821383474722,144.9820834891110,2017/2/18,
04851.JPG,lat,long,long,-37.8834618254444,144.9939700792770,2017/2/18,
04852.JPG,long,long,none,-37.8829662927222,144.9897071303330,2017/2/18,
04853.JPG,croc,long,long,-37.8835964713888,144.9950926661380,2017/2/18,
04854.JPG,none,none,none,-37.8828393744166,144.9885837304160,2017/2/18,
04855.JPG,none,none,none,-37.8824303411388,144.9847622377770,2017/2/18,
04856.JPG,none,none,none,-37.8825514446666,144.9858854294160,2017/2/18,
04857.JPG,none,none,none,-37.8826495703055,144.9867838652770,2017/2/18,
04858.JPG,long,lat,long,-37.8827671024722,144.9879094311660,2017/2/18,
04859.JPG,croc,none,none,-37.8817034776111,144.9781199039440,2017/2/18,
04860.JPG,lat,lat,lat,-37.8818397751666,144.9792749046110,2017/2/18,
04861.JPG,none,none,none,-37.8823189163055,144.9837526307220,2017/2/18,
04862.JPG,lat,lat,lat,-37.8821395725555,144.9826508327220,2017/2/18,
04863.JPG,none,long,long,-37.8833600240000,144.9931871022770,2017/2/18,
04864.JPG,none,lat,long,-37.8835014809166,144.9943070680550,2017/2/18,
04865.JPG,none,lat,lat,-37.8836493168888,144.9956549952770,2017/2/18,
04866.JPG,lat,long,long,-37.8837475161111,144.9967783361110,2017/2/18,
04867.JPG,none,none,long,-37.8817103377222,144.9784726347220,2017/2/18,
04868.JPG,none,none,none,-37.8831589498055,144.9915066136110,2017/2/18,
04869.JPG,long,lat,lat,-37.8832896910000,144.9926277345550,2017/2/18,
04870.JPG,none,none,none,-37.8828638247500,144.9888082078610,2017/2/18,
04871.JPG,none,none,none,-37.8829909466111,144.9899316922220,2017/2/18,
04872.JPG,long,long,none,-37.8820423533611,144.9811858760830,2017/2/18,
04873.JPG,none,long,none,-37.8819283835277,144.9800669220000,2017/2/18,
04874.JPG,none,none,none,-37.8821145795277,144.9818591681660,2017/2/18,
04875.JPG,none,none,none,-37.8822300561111,144.9829674053880,2017/2/18,
04876.JPG,croc,long,long,-37.8816945342777,144.9783557741110,2017/2/18,
04877.JPG,none,lat,croc,-37.8837495174444,144.9968919368330,2017/2/18,
04878.JPG,none,none,none,-37.8836485881944,144.9957692225270,2017/2/18,
04879.JPG,lat,lat,lat,-37.8832747419444,144.9925164241380,2017/2/18,
04880.JPG,none,none,none,-37.8831466000555,144.9913938907490,2017/2/18,
04881.JPG,none,long,none,-37.8829788250277,144.9898193966940,2017/2/18,
04882.JPG,none,none,none,-37.8828518406111,144.9886958826660,2017/2/18,
04883.JPG,none,none,none,-37.8822071535000,144.9828584503880,2017/2/18,
04884.JPG,none,none,long,-37.8821028593611,144.9817470328610,2017/2/18,
04885.JPG,long,none,long,-37.8819158896111,144.9799543291940,2017/2/18,
04886.JPG,long,long,none,-37.8820307409444,144.9810738230830,2017/2/18,
04887.JPG,lat,none,none,-37.8825391441666,144.9857729164440,2017/2/18,
04888.JPG,none,long,none,-37.8824194535833,144.9846497156380,2017/2/18,
04889.JPG,none,none,long,-37.8818526576944,144.9793887673610,2017/2/18,
04890.JPG,none,none,croc,-37.8816875329722,144.9782364428330,2017/2/18,
04891.JPG,long,long,none,-37.8827555330833,144.9877968673880,2017/2/18,
04892.JPG,none,none,long,-37.8826378391666,144.9866712385550,2017/2/18,
04893.JPG,none,lat,none,-37.8821707500277,144.9827579908880,2017/2/18,
04894.JPG,long,none,none,-37.8823318537500,144.9838652499160,2017/2/18,
04895.JPG,long,none,long,-37.8835150418333,144.9944192999990,2017/2/18,
04896.JPG,lat,long,lat,-37.8833755237222,144.9932986176940,2017/2/18,
04897.JPG,none,none,none,-37.8596854361111,144.9769785362770,2017/2/18,
04898.JPG,none,none,none,-37.8426951395555,144.9594214980270,2017/2/18,
04899.JPG,none,long,none,-37.8446999166388,144.9606854717500,2017/2/18,
04900.JPG,none,none,none,-37.8454941241944,144.9612140874720,2017/2/18,
04901.JPG,long,long,none,-37.8494300403611,144.9647900986380,2017/2/18,
04902.JPG,none,none,long,-37.8501065979722,144.9655363650270,2017/2/18,
